ZipCode,City,County,State,CountyFIPS,StateFIPS,TimeZone,DayLightSavings,ZipLatitude,ZipLongitude
80960,COLORADO SPRINGS,EL PASO,CO,041,08,-7,Y,38.833800,-104.820500
80962,COLORADO SPRINGS,EL PASO,CO,041,08,-7,Y,38.833800,-104.820500
80970,COLORADO SPRINGS,EL PASO,CO,041,08,-7,Y,38.833800,-104.820500
80977,COLORADO SPRINGS,EL PASO,CO,041,08,-7,Y,38.833800,-104.820500
80995,COLORADO SPRINGS,EL PASO,CO,041,08,-7,Y,38.833800,-104.820500
80997,COLORADO SPRINGS,EL PASO,CO,041,08,-7,Y,38.833800,-104.820500
81001,PUEBLO,PUEBLO,CO,101,08,-7,Y,38.292856,-104.525185
81002,PUEBLO,PUEBLO,CO,101,08,-7,Y,38.263000,-104.608500
81003,PUEBLO,PUEBLO,CO,101,08,-7,Y,38.277590,-104.644991
81004,PUEBLO,PUEBLO,CO,101,08,-7,Y,38.092696,-104.828800
81005,PUEBLO,PUEBLO,CO,101,08,-7,Y,38.193818,-104.841206
81006,PUEBLO,PUEBLO,CO,101,08,-7,Y,38.217488,-104.479182
81007,PUEBLO,PUEBLO,CO,101,08,-7,Y,38.390031,-104.774331
81008,PUEBLO,PUEBLO,CO,101,08,-7,Y,38.447006,-104.594949
81009,PUEBLO,PUEBLO,CO,101,08,-7,Y,38.254400,-104.608600
81010,PUEBLO,PUEBLO,CO,101,08,-7,Y,38.254400,-104.608600
81011,PUEBLO,PUEBLO,CO,101,08,-7,Y,38.254400,-104.608600
81012,PUEBLO,PUEBLO,CO,101,08,-7,Y,38.254400,-104.608600
81019,COLORADO CITY,PUEBLO,CO,101,08,-7,Y,37.951814,-104.813142
81020,AGUILAR,LAS ANIMAS,CO,071,08,-7,Y,37.375228,-104.744426
81021,ARLINGTON,KIOWA,CO,061,08,-7,Y,38.394434,-103.357217
81022,AVONDALE,PUEBLO,CO,101,08,-7,Y,38.073007,-104.492289
81023,BEULAH,PUEBLO,CO,101,08,-7,Y,38.086874,-104.922326
81024,BONCARBO,LAS ANIMAS,CO,071,08,-7,Y,37.226630,-104.750300
81025,BOONE,PUEBLO,CO,101,08,-7,Y,38.307745,-104.310504
81027,BRANSON,LAS ANIMAS,CO,071,08,-7,Y,37.278805,-103.721160
81029,CAMPO,BACA,CO,009,08,-7,Y,37.152768,-102.490407
81030,CHERAW,OTERO,CO,089,08,-7,Y,38.108652,-103.512578
81033,CROWLEY,CROWLEY,CO,025,08,-7,Y,38.195308,-103.849176
81034,ORDWAY,CROWLEY,CO,025,08,-7,Y,38.193200,-103.855900
81036,EADS,KIOWA,CO,061,08,-7,Y,38.449461,-102.745102
81038,FORT LYON,BENT,CO,011,08,-7,Y,38.100300,-103.150200
81039,FOWLER,OTERO,CO,089,08,-7,Y,37.967352,-104.248444
81040,GARDNER,HUERFANO,CO,055,08,-7,Y,37.759480,-105.285196
81041,GRANADA,PROWERS,CO,099,08,-7,Y,37.842716,-102.400674
81043,HARTMAN,PROWERS,CO,099,08,-7,Y,38.122294,-102.219774
81044,HASTY,BENT,CO,011,08,-7,Y,38.021688,-102.908824
81045,HASWELL,KIOWA,CO,061,08,-7,Y,38.491791,-103.153433
81046,HOEHNE,LAS ANIMAS,CO,071,08,-7,Y,37.281400,-104.380700
81047,HOLLY,PROWERS,CO,099,08,-7,Y,37.963697,-102.265906
81049,KIM,LAS ANIMAS,CO,071,08,-7,Y,37.321760,-103.403942
81050,LA JUNTA,OTERO,CO,089,08,-7,Y,37.954192,-103.529407
81052,LAMAR,PROWERS,CO,099,08,-7,Y,37.955678,-102.579742
81054,LAS ANIMAS,BENT,CO,011,08,-7,Y,37.897424,-103.072539
81055,LA VETA,HUERFANO,CO,055,08,-7,Y,37.501734,-105.082298
81057,MC CLAVE,BENT,CO,011,08,-7,Y,38.176935,-102.915006
81058,MANZANOLA,OTERO,CO,089,08,-7,Y,38.018324,-103.890698
81059,MODEL,LAS ANIMAS,CO,071,08,-7,Y,37.551756,-104.114300
81062,OLNEY SPRINGS,CROWLEY,CO,025,08,-7,Y,38.323862,-103.946065
81063,ORDWAY,CROWLEY,CO,025,08,-7,Y,38.404041,-103.783552
81064,PRITCHETT,BACA,CO,009,08,-7,Y,37.311608,-103.032626
81067,ROCKY FORD,OTERO,CO,089,08,-7,Y,37.969286,-103.710354
81069,RYE,PUEBLO,CO,101,08,-7,Y,37.943962,-104.885520
81071,SHERIDAN LAKE,KIOWA,CO,061,08,-7,Y,38.441450,-102.315565
81073,SPRINGFIELD,BACA,CO,009,08,-7,Y,37.396589,-102.696712
81076,SUGAR CITY,CROWLEY,CO,025,08,-7,Y,38.382402,-103.597264
81077,SWINK,OTERO,CO,089,08,-7,Y,38.015124,-103.631103
81081,TRINCHERA,LAS ANIMAS,CO,071,08,-7,Y,37.122108,-104.156364
81082,TRINIDAD,LAS ANIMAS,CO,071,08,-7,Y,37.205746,-104.455534
81084,TWO BUTTES,BACA,CO,009,08,-7,Y,37.524852,-102.395635
81087,VILAS,BACA,CO,009,08,-7,Y,37.339216,-102.431827
81089,WALSENBURG,HUERFANO,CO,055,08,-7,Y,37.676240,-104.752024
81090,WALSH,BACA,CO,009,08,-7,Y,37.318738,-102.318350
81091,WESTON,LAS ANIMAS,CO,071,08,-7,Y,37.170627,-104.888680
81092,WILEY,PROWERS,CO,099,08,-7,Y,38.190416,-102.741452
81101,ALAMOSA,ALAMOSA,CO,003,08,-7,Y,37.455296,-105.771515
81102,ALAMOSA,ALAMOSA,CO,003,08,-7,Y,37.470806,-105.879611
81120,ANTONITO,CONEJOS,CO,021,08,-7,Y,37.198711,-106.198432
81121,ARBOLES,ARCHULETA,CO,007,08,-7,Y,37.123499,-107.409612
81122,BAYFIELD,LA PLATA,CO,067,08,-7,Y,37.377315,-107.470719
81123,BLANCA,COSTILLA,CO,023,08,-7,Y,37.402412,-105.589032
81124,CAPULIN,CONEJOS,CO,021,08,-7,Y,37.291695,-106.129389
81125,CENTER,RIO GRANDE,CO,105,08,-7,Y,37.822236,-106.094194
81126,CHAMA,COSTILLA,CO,023,08,-7,Y,37.204594,-105.343545
81128,CHROMO,ARCHULETA,CO,007,08,-7,Y,37.153748,-106.712546
81129,CONEJOS,CONEJOS,CO,021,08,-7,Y,37.088400,-106.019400
81130,CREEDE,MINERAL,CO,079,08,-7,Y,37.683672,-106.997638
81131,CRESTONE,SAGUACHE,CO,109,08,-7,Y,37.948865,-105.666372
81132,DEL NORTE,RIO GRANDE,CO,105,08,-7,Y,37.639914,-106.466060
81133,FORT GARLAND,COSTILLA,CO,023,08,-7,Y,37.474507,-105.339611
81135,HOMELAKE,RIO GRANDE,CO,105,08,-7,Y,37.575700,-106.096600
81136,HOOPER,ALAMOSA,CO,003,08,-7,Y,37.707314,-105.855379
81137,IGNACIO,LA PLATA,CO,067,08,-7,Y,37.107386,-107.631608
81138,JAROSO,COSTILLA,CO,023,08,-7,Y,37.002600,-105.623600
81140,LA JARA,CONEJOS,CO,021,08,-7,Y,37.283964,-106.059254
81141,MANASSA,CONEJOS,CO,021,08,-7,Y,37.095697,-105.842045
81143,MOFFAT,SAGUACHE,CO,109,08,-7,Y,38.022426,-105.778190
81144,MONTE VISTA,RIO GRANDE,CO,105,08,-7,Y,37.549080,-106.157895
81146,MOSCA,ALAMOSA,CO,003,08,-7,Y,37.634914,-105.727676
81147,PAGOSA SPRINGS,ARCHULETA,CO,007,08,-7,Y,37.233147,-106.954647
81148,ROMEO,CONEJOS,CO,021,08,-7,Y,37.167096,-105.991902
81149,SAGUACHE,SAGUACHE,CO,109,08,-7,Y,38.132603,-106.450324
81151,SANFORD,CONEJOS,CO,021,08,-7,Y,37.217798,-105.752694
81152,SAN LUIS,COSTILLA,CO,023,08,-7,Y,37.098644,-105.580418
81154,SOUTH FORK,RIO GRANDE,CO,105,08,-7,Y,37.654070,-106.602567
81155,VILLA GROVE,SAGUACHE,CO,109,08,-7,Y,38.306870,-106.051417
81157,PAGOSA SPRINGS,ARCHULETA,CO,007,08,-7,Y,37.269700,-107.009400
81201,SALIDA,CHAFFEE,CO,015,08,-7,Y,38.557821,-106.039252
81210,ALMONT,GUNNISON,CO,051,08,-7,Y,38.804313,-106.630478
81211,BUENA VISTA,CHAFFEE,CO,015,08,-7,Y,38.861894,-106.253051
81212,CANON CITY,FREMONT,CO,043,08,-7,Y,38.477738,-105.369496
81215,CANON CITY,FREMONT,CO,043,08,-7,Y,38.400100,-105.216700
81220,CIMARRON,MONTROSE,CO,085,08,-7,Y,38.373044,-107.506111
81221,COAL CREEK,FREMONT,CO,043,08,-7,Y,38.364028,-105.143064
81222,COALDALE,FREMONT,CO,043,08,-7,Y,38.356747,-105.811079
81223,COTOPAXI,FREMONT,CO,043,08,-7,Y,38.451645,-105.513795
81224,CRESTED BUTTE,GUNNISON,CO,051,08,-7,Y,38.898087,-106.916542
81225,CRESTED BUTTE,GUNNISON,CO,051,08,-7,Y,38.906291,-106.963844
81226,FLORENCE,FREMONT,CO,043,08,-7,Y,38.329564,-105.168835
81227,MONARCH,CHAFFEE,CO,015,08,-7,Y,38.540600,-106.313700
81228,GRANITE,CHAFFEE,CO,015,08,-7,Y,39.088330,-106.279772
81230,GUNNISON,GUNNISON,CO,051,08,-7,Y,38.493242,-106.940202
81231,GUNNISON,GUNNISON,CO,051,08,-7,Y,38.552336,-106.904312
81232,HILLSIDE,FREMONT,CO,043,08,-7,Y,38.264100,-105.611400
81233,HOWARD,FREMONT,CO,043,08,-7,Y,38.479991,-105.816631
81235,LAKE CITY,HINSDALE,CO,053,08,-7,Y,37.784971,-107.295986
81236,NATHROP,CHAFFEE,CO,015,08,-7,Y,38.683361,-106.226682
81237,OHIO CITY,GUNNISON,CO,051,08,-7,Y,38.566700,-106.612300
81239,PARLIN,GUNNISON,CO,051,08,-7,Y,38.543002,-106.620176
81240,PENROSE,FREMONT,CO,043,08,-7,Y,38.455496,-105.074314
81241,PITKIN,GUNNISON,CO,051,08,-7,Y,38.609236,-106.524665
81242,PONCHA SPRINGS,CHAFFEE,CO,015,08,-7,Y,38.512900,-106.076400
81243,POWDERHORN,GUNNISON,CO,051,08,-7,Y,38.323432,-107.134995
81244,ROCKVALE,FREMONT,CO,043,08,-7,Y,38.314069,-105.220104
81248,SARGENTS,SAGUACHE,CO,109,08,-7,Y,38.430735,-106.498814
81251,TWIN LAKES,LAKE,CO,065,08,-7,Y,39.163587,-106.433610
81252,WESTCLIFFE,CUSTER,CO,027,08,-7,Y,38.082610,-105.484812
81253,WETMORE,CUSTER,CO,027,08,-7,Y,38.084630,-105.215465
81290,FLORENCE,FREMONT,CO,043,08,-7,Y,38.390300,-105.118400
81301,DURANGO,LA PLATA,CO,067,08,-7,Y,37.429896,-107.847702
81302,DURANGO,LA PLATA,CO,067,08,-7,Y,37.275400,-107.879500
81303,DURANGO,LA PLATA,CO,067,08,-7,Y,37.144884,-107.877732
81320,CAHONE,DOLORES,CO,033,08,-7,Y,37.763526,-108.365050
81321,CORTEZ,MONTEZUMA,CO,083,08,-7,Y,37.347179,-108.733778
81323,DOLORES,MONTEZUMA,CO,083,08,-7,Y,37.497981,-108.333227
81324,DOVE CREEK,DOLORES,CO,033,08,-7,Y,37.682987,-108.918837
81325,EGNAR,SAN MIGUEL,CO,113,08,-7,Y,38.017815,-108.682518
81326,HESPERUS,LA PLATA,CO,067,08,-7,Y,37.203162,-108.128878
81327,LEWIS,MONTEZUMA,CO,083,08,-7,Y,37.510641,-108.635417
81328,MANCOS,MONTEZUMA,CO,083,08,-7,Y,37.342704,-108.282306
81329,MARVEL,LA PLATA,CO,067,08,-7,Y,37.112700,-108.126300
81330,MESA VERDE NATIONAL PARK,MONTEZUMA,CO,083,08,-7,Y,37.253315,-108.447476
81331,PLEASANT VIEW,MONTEZUMA,CO,083,08,-7,Y,37.480715,-108.811420
81332,RICO,DOLORES,CO,033,08,-7,Y,37.747867,-108.052732
81334,TOWAOC,MONTEZUMA,CO,083,08,-7,Y,37.166574,-108.668070
81335,YELLOW JACKET,MONTEZUMA,CO,083,08,-7,Y,37.489071,-108.793006
81401,MONTROSE,MONTROSE,CO,085,08,-7,Y,38.420953,-107.904919
81402,MONTROSE,MONTROSE,CO,085,08,-7,Y,38.478400,-107.875900
81403,MONTROSE,MONTROSE,CO,085,08,-7,Y,38.383633,-107.905781
81410,AUSTIN,DELTA,CO,029,08,-7,Y,38.802685,-107.935192
81411,BEDROCK,MONTROSE,CO,085,08,-7,Y,38.326514,-108.880468
81413,CEDAREDGE,DELTA,CO,029,08,-7,Y,38.958259,-107.901149
81414,CORY,DELTA,CO,029,08,-7,Y,38.788200,-107.986400
81415,CRAWFORD,DELTA,CO,029,08,-7,Y,38.631781,-107.679494
81416,DELTA,DELTA,CO,029,08,-7,Y,38.713438,-108.103767
81418,ECKERT,DELTA,CO,029,08,-7,Y,38.891438,-108.069573
81419,HOTCHKISS,DELTA,CO,029,08,-7,Y,38.834258,-107.773468
81420,LAZEAR,DELTA,CO,029,08,-7,Y,38.780100,-107.781200
81422,NATURITA,MONTROSE,CO,085,08,-7,Y,38.326504,-108.701141
81423,NORWOOD,SAN MIGUEL,CO,113,08,-7,Y,37.986985,-108.340149
81424,NUCLA,MONTROSE,CO,085,08,-7,Y,38.350874,-108.452243
81425,OLATHE,MONTROSE,CO,085,08,-7,Y,38.493166,-108.246272
81426,OPHIR,SAN MIGUEL,CO,113,08,-7,Y,37.850500,-107.893682
81427,OURAY,OURAY,CO,091,08,-7,Y,37.967754,-107.674060
81428,PAONIA,DELTA,CO,029,08,-7,Y,38.998914,-107.621770
81429,PARADOX,MONTROSE,CO,085,08,-7,Y,38.368500,-108.961700
81430,PLACERVILLE,SAN MIGUEL,CO,113,08,-7,Y,37.964764,-108.041238
81431,REDVALE,MONTROSE,CO,085,08,-7,Y,38.238028,-108.242910
81432,RIDGWAY,OURAY,CO,091,08,-7,Y,38.104934,-107.835108
81433,SILVERTON,SAN JUAN,CO,111,08,-7,Y,37.802096,-107.716603
81434,SOMERSET,GUNNISON,CO,051,08,-7,Y,38.967231,-107.305236
81435,TELLURIDE,SAN MIGUEL,CO,113,08,-7,Y,37.939860,-107.861723
81501,GRAND JUNCTION,MESA,CO,077,08,-7,Y,39.070246,-108.553026
81502,GRAND JUNCTION,MESA,CO,077,08,-7,Y,39.063700,-108.550000
81503,GRAND JUNCTION,MESA,CO,077,08,-7,Y,39.051034,-108.577574
81504,GRAND JUNCTION,MESA,CO,077,08,-7,Y,39.104367,-108.451680
81505,GRAND JUNCTION,MESA,CO,077,08,-7,Y,39.183388,-108.594823
81506,GRAND JUNCTION,MESA,CO,077,08,-7,Y,39.162640,-108.522920
81507,GRAND JUNCTION,MESA,CO,077,08,-7,Y,39.055363,-108.641315
81520,CLIFTON,MESA,CO,077,08,-7,Y,39.084973,-108.431819
81521,FRUITA,MESA,CO,077,08,-7,Y,39.224721,-108.661382
81522,GATEWAY,MESA,CO,077,08,-7,Y,38.760866,-108.716516
81523,GLADE PARK,MESA,CO,077,08,-7,Y,39.018151,-108.855297
81524,LOMA,MESA,CO,077,08,-7,Y,39.262282,-108.798194
81525,MACK,MESA,CO,077,08,-7,Y,39.241131,-108.925854
81526,PALISADE,MESA,CO,077,08,-7,Y,39.094750,-108.357692
81527,WHITEWATER,MESA,CO,077,08,-7,Y,38.912115,-108.504455
81601,GLENWOOD SPRINGS,GARFIELD,CO,045,08,-7,Y,39.610279,-107.313450
81602,GLENWOOD SPRINGS,GARFIELD,CO,045,08,-7,Y,39.462400,-107.257700
81610,DINOSAUR,MOFFAT,CO,081,08,-7,Y,40.383741,-108.776190
81611,ASPEN,PITKIN,CO,097,08,-7,Y,39.138938,-106.779889
81612,ASPEN,PITKIN,CO,097,08,-7,Y,39.191200,-106.816900
81615,SNOWMASS VILLAGE,PITKIN,CO,097,08,-7,Y,39.221693,-106.947346
81620,AVON,EAGLE,CO,037,08,-7,Y,39.621602,-106.495048
81621,BASALT,EAGLE,CO,037,08,-7,Y,39.343184,-106.820720
81623,CARBONDALE,GARFIELD,CO,045,08,-7,Y,39.246802,-107.226118
81624,COLLBRAN,MESA,CO,077,08,-7,Y,39.204836,-107.769072
81625,CRAIG,MOFFAT,CO,081,08,-7,Y,40.612046,-107.732212
81626,CRAIG,MOFFAT,CO,081,08,-7,Y,40.515500,-107.545800
81630,DE BEQUE,MESA,CO,077,08,-7,Y,39.406873,-108.526022
81631,EAGLE,EAGLE,CO,037,08,-7,Y,39.555664,-106.705078
81632,EDWARDS,EAGLE,CO,037,08,-7,Y,39.628898,-106.640390
81633,DINOSAUR,MOFFAT,CO,081,08,-7,Y,40.341524,-108.341475
81635,PARACHUTE,GARFIELD,CO,045,08,-7,Y,39.530682,-108.094940
81636,BATTLEMENT MESA,GARFIELD,CO,045,08,-7,Y,39.454500,-108.052400
81637,GYPSUM,EAGLE,CO,037,08,-7,Y,39.762456,-107.085708
81638,HAMILTON,MOFFAT,CO,081,08,-7,Y,40.337574,-107.625401
81639,HAYDEN,ROUTT,CO,107,08,-7,Y,40.613395,-107.122857
81640,MAYBELL,MOFFAT,CO,081,08,-7,Y,40.654140,-108.454552
81641,MEEKER,RIO BLANCO,CO,103,08,-7,Y,40.019555,-107.649187
81642,MEREDITH,PITKIN,CO,097,08,-7,Y,39.308676,-106.582453
81643,MESA,MESA,CO,077,08,-7,Y,39.043998,-108.091795
81645,MINTURN,EAGLE,CO,037,08,-7,Y,39.474070,-106.465515
81646,MOLINA,MESA,CO,077,08,-7,Y,39.109834,-107.992663
81647,NEW CASTLE,GARFIELD,CO,045,08,-7,Y,39.597554,-107.533594
81648,RANGELY,RIO BLANCO,CO,103,08,-7,Y,39.936298,-108.634176
81649,RED CLIFF,EAGLE,CO,037,08,-7,Y,39.455600,-106.288877
81650,RIFLE,GARFIELD,CO,045,08,-7,Y,39.711374,-108.116372
81652,SILT,GARFIELD,CO,045,08,-7,Y,39.497364,-107.691897
81653,SLATER,MOFFAT,CO,081,08,-7,Y,40.886099,-107.547114
81654,SNOWMASS,PITKIN,CO,097,08,-7,Y,39.213455,-107.015262
81655,WOLCOTT,EAGLE,CO,037,08,-7,Y,39.742732,-106.586571
81656,WOODY CREEK,PITKIN,CO,097,08,-7,Y,39.301626,-106.822576
81657,VAIL,EAGLE,CO,037,08,-7,Y,39.568541,-106.430988
81658,VAIL,EAGLE,CO,037,08,-7,Y,39.600800,-106.629000
82001,CHEYENNE,LARAMIE,WY,021,56,-7,Y,41.141842,-104.779188
82002,CHEYENNE,LARAMIE,WY,021,56,-7,Y,41.133500,-104.816900
82003,CHEYENNE,LARAMIE,WY,021,56,-7,Y,41.133500,-104.816900
82005,FE WARREN AFB,LARAMIE,WY,021,56,-7,Y,41.166616,-104.862589
82006,CHEYENNE,LARAMIE,WY,021,56,-7,Y,41.133500,-104.816900
82007,CHEYENNE,LARAMIE,WY,021,56,-7,Y,41.078368,-104.871922
82009,CHEYENNE,LARAMIE,WY,021,56,-7,Y,41.383139,-104.731026
82010,CHEYENNE,LARAMIE,WY,021,56,-7,Y,41.133500,-104.816900
82050,ALBIN,LARAMIE,WY,021,56,-7,Y,41.462180,-104.256693
82051,BOSLER,ALBANY,WY,001,56,-7,Y,41.738888,-105.671464
82052,BUFORD,ALBANY,WY,001,56,-7,Y,41.149939,-105.440435
82053,BURNS,LARAMIE,WY,021,56,-7,Y,41.245026,-104.359342
82054,CARPENTER,LARAMIE,WY,021,56,-7,Y,41.080179,-104.344265
82055,CENTENNIAL,ALBANY,WY,001,56,-7,Y,41.305595,-106.143232
82058,GARRETT,ALBANY,WY,001,56,-7,Y,42.156164,-105.673216
82059,GRANITE CANON,LARAMIE,WY,021,56,-7,Y,41.057231,-105.120114
82060,HILLSDALE,LARAMIE,WY,021,56,-7,Y,41.207056,-104.493202
82061,HORSE CREEK,LARAMIE,WY,021,56,-7,Y,41.446179,-105.141790
82063,JELM,ALBANY,WY,001,56,-7,Y,41.066066,-106.026224
82070,LARAMIE,ALBANY,WY,001,56,-7,Y,41.263828,-105.801110
82071,LARAMIE,ALBANY,WY,001,56,-7,Y,41.313143,-105.581400
82072,LARAMIE,ALBANY,WY,001,56,-7,Y,41.440378,-105.521573
82073,LARAMIE,ALBANY,WY,001,56,-7,Y,41.313600,-105.580600
82081,MERIDEN,LARAMIE,WY,021,56,-7,Y,41.510763,-104.450388
82082,PINE BLUFFS,LARAMIE,WY,021,56,-7,Y,41.253298,-104.162311
82083,ROCK RIVER,ALBANY,WY,001,56,-7,Y,41.656652,-106.066056
82084,TIE SIDING,ALBANY,WY,001,56,-7,Y,41.048322,-105.433068
82190,YELLOWSTONE NATIONAL PARK,PARK,WY,029,56,-7,Y,44.567666,-110.441332
82201,WHEATLAND,PLATTE,WY,031,56,-7,Y,42.009082,-105.033722
82210,CHUGWATER,PLATTE,WY,031,56,-7,Y,41.744852,-104.888968
82212,FORT LARAMIE,GOSHEN,WY,015,56,-7,Y,42.219610,-104.553600
82213,GLENDO,PLATTE,WY,031,56,-7,Y,42.462290,-104.970661
82214,GUERNSEY,PLATTE,WY,031,56,-7,Y,42.246792,-104.780286
82215,HARTVILLE,PLATTE,WY,031,56,-7,Y,42.368426,-104.810345
82217,HAWK SPRINGS,GOSHEN,WY,015,56,-7,Y,41.725100,-104.353044
82218,HUNTLEY,GOSHEN,WY,015,56,-7,Y,41.804967,-104.130432
82219,JAY EM,GOSHEN,WY,015,56,-7,Y,42.349700,-104.354094
82221,LAGRANGE,GOSHEN,WY,015,56,-7,Y,41.637166,-104.352990
82222,LANCE CREEK,NIOBRARA,WY,027,56,-7,Y,43.269426,-104.476593
82223,LINGLE,GOSHEN,WY,015,56,-7,Y,42.157252,-104.311051
82224,LOST SPRINGS,CONVERSE,WY,009,56,-7,Y,43.005951,-104.821933
82225,LUSK,NIOBRARA,WY,027,56,-7,Y,42.841950,-104.358230
82227,MANVILLE,NIOBRARA,WY,027,56,-7,Y,42.827818,-104.751790
82229,SHAWNEE,CONVERSE,WY,009,56,-7,Y,42.891004,-105.105578
82240,TORRINGTON,GOSHEN,WY,015,56,-7,Y,42.009800,-104.294598
82242,VAN TASSELL,NIOBRARA,WY,027,56,-7,Y,42.637859,-104.088144
82243,VETERAN,GOSHEN,WY,015,56,-7,Y,41.970626,-104.371868
82244,YODER,GOSHEN,WY,015,56,-7,Y,42.014162,-104.353946
82301,RAWLINS,CARBON,WY,007,56,-7,Y,41.754538,-107.382990
82310,JEFFREY CITY,FREMONT,WY,013,56,-7,Y,42.717236,-107.946125
82321,BAGGS,CARBON,WY,007,56,-7,Y,41.066052,-107.746030
82322,BAIROIL,SWEETWATER,WY,037,56,-7,Y,42.141737,-108.019076
82323,DIXON,CARBON,WY,007,56,-7,Y,41.109034,-107.544468
82324,ELK MOUNTAIN,CARBON,WY,007,56,-7,Y,41.647279,-106.455455
82325,ENCAMPMENT,CARBON,WY,007,56,-7,Y,41.161128,-106.819094
82327,HANNA,CARBON,WY,007,56,-7,Y,41.984137,-106.569280
82329,MEDICINE BOW,CARBON,WY,007,56,-7,Y,42.062604,-106.130732
82331,SARATOGA,CARBON,WY,007,56,-7,Y,41.468418,-106.791128
82332,SAVERY,CARBON,WY,007,56,-7,Y,41.088944,-107.331091
82334,SINCLAIR,CARBON,WY,007,56,-7,Y,41.808927,-107.039511
82335,WALCOTT,CARBON,WY,007,56,-7,Y,41.814240,-106.777822
82336,WAMSUTTER,SWEETWATER,WY,037,56,-7,Y,41.561816,-108.043161
82401,WORLAND,WASHAKIE,WY,043,56,-7,Y,43.907097,-108.060713
82410,BASIN,BIG HORN,WY,003,56,-7,Y,44.363715,-108.199765
82411,BURLINGTON,BIG HORN,WY,003,56,-7,Y,44.432996,-108.438320
82412,BYRON,BIG HORN,WY,003,56,-7,Y,44.800175,-108.534475
82414,CODY,PARK,WY,029,56,-7,Y,44.402216,-109.531034
82420,COWLEY,BIG HORN,WY,003,56,-7,Y,44.925098,-108.436540
82421,DEAVER,BIG HORN,WY,003,56,-7,Y,44.935486,-108.595489
82422,EMBLEM,BIG HORN,WY,003,56,-7,Y,44.499270,-108.371866
82423,FRANNIE,PARK,WY,029,56,-7,Y,44.952595,-108.660122
82426,GREYBULL,BIG HORN,WY,003,56,-7,Y,44.605897,-108.197432
82428,HYATTVILLE,BIG HORN,WY,003,56,-7,Y,44.284285,-107.593579
82430,KIRBY,HOT SPRINGS,WY,017,56,-7,Y,43.814188,-108.195665
82431,LOVELL,BIG HORN,WY,003,56,-7,Y,44.807807,-108.218470
82432,MANDERSON,BIG HORN,WY,003,56,-7,Y,44.403929,-107.859460
82433,MEETEETSE,PARK,WY,029,56,-7,Y,44.155670,-109.061952
82434,OTTO,BIG HORN,WY,003,56,-7,Y,44.409882,-108.277813
82435,POWELL,PARK,WY,029,56,-7,Y,44.731303,-109.124826
82440,RALSTON,PARK,WY,029,56,-7,Y,44.720924,-108.861481
82441,SHELL,BIG HORN,WY,003,56,-7,Y,44.579810,-107.735839
82442,TEN SLEEP,WASHAKIE,WY,043,56,-7,Y,43.841150,-107.402134
82443,THERMOPOLIS,HOT SPRINGS,WY,017,56,-7,Y,43.769759,-108.454107
82450,WAPITI,PARK,WY,029,56,-7,Y,44.471100,-109.393000
82501,RIVERTON,FREMONT,WY,013,56,-7,Y,43.171140,-108.831174
82510,ARAPAHOE,FREMONT,WY,013,56,-7,Y,42.970784,-108.584239
82512,CROWHEART,FREMONT,WY,013,56,-7,Y,43.336796,-109.241085
82513,DUBOIS,FREMONT,WY,013,56,-7,Y,43.508149,-109.643646
82514,FORT WASHAKIE,FREMONT,WY,013,56,-7,Y,43.029622,-108.903592
82515,HUDSON,FREMONT,WY,013,56,-7,Y,42.844494,-108.501596
82516,KINNEAR,FREMONT,WY,013,56,-7,Y,43.185799,-108.895221
82520,LANDER,FREMONT,WY,013,56,-7,Y,42.655726,-108.631299
82523,PAVILLION,FREMONT,WY,013,56,-7,Y,43.459780,-108.946198
82524,SAINT STEPHENS,FREMONT,WY,013,56,-7,Y,42.979800,-108.439800
82601,CASPER,NATRONA,WY,025,56,-7,Y,43.066216,-106.393959
82602,CASPER,NATRONA,WY,025,56,-7,Y,42.866700,-106.312600
82604,CASPER,NATRONA,WY,025,56,-7,Y,42.966360,-106.807080
82605,CASPER,NATRONA,WY,025,56,-7,Y,42.850800,-106.321600
82609,CASPER,NATRONA,WY,025,56,-7,Y,42.843126,-106.276372
82615,SHIRLEY BASIN,CARBON,WY,007,56,-7,Y,42.846100,-106.314300
82620,ALCOVA,NATRONA,WY,025,56,-7,Y,42.535716,-106.881548
82630,ARMINTO,NATRONA,WY,025,56,-7,Y,43.115000,-107.378600
82633,DOUGLAS,CONVERSE,WY,009,56,-7,Y,42.894250,-105.411908
82635,EDGERTON,NATRONA,WY,025,56,-7,Y,43.403358,-106.228133
82636,EVANSVILLE,NATRONA,WY,025,56,-7,Y,42.899200,-106.162600
82637,GLENROCK,CONVERSE,WY,009,56,-7,Y,42.963055,-105.857453
82638,HILAND,NATRONA,WY,025,56,-7,Y,42.866800,-106.312500
82639,KAYCEE,JOHNSON,WY,019,56,-7,Y,43.822923,-106.569101
82640,LINCH,JOHNSON,WY,019,56,-7,Y,43.561042,-106.153346
82642,LYSITE,FREMONT,WY,013,56,-7,Y,43.331602,-107.723968
82643,MIDWEST,NATRONA,WY,025,56,-7,Y,43.380935,-106.259856
82644,MILLS,NATRONA,WY,025,56,-7,Y,42.843630,-106.370883
82646,NATRONA,NATRONA,WY,025,56,-7,Y,42.860200,-106.315500
82648,POWDER RIVER,NATRONA,WY,025,56,-7,Y,43.032300,-106.986900
82649,SHOSHONI,FREMONT,WY,013,56,-7,Y,43.167174,-107.946372
